time,open,high,low,close,Volume,RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ATR
1721647800,67375.27,67611.86,67351.28,67527.77,94.4008395,49.6727251031182,NaN,NaN,NaN,NaN,NaN,NaN,277.8204015469649
1721649600,67527.77,67668.82,67371.35,67580.47,95.3030867,51.286417053715525,NaN,NaN,NaN,NaN,NaN,NaN,279.2239442936103
1721651400,67580.47,67728.54,67573.15,67720,177.04556934,55.36693757510084,NaN,NaN,NaN,NaN,55.36693757510084,NaN,270.3786625583524
1721653200,67720,67883.81,67592.68,67594.88,298.53045571,51.223343174682896,NaN,NaN,NaN,NaN,NaN,NaN,271.86090094704184
1721655000,67595.86,68012,66987.78,67107.37,786.87420727,38.981930178361075,NaN,NaN,NaN,NaN,NaN,NaN,325.6008365936818
1721656800,67110.03,67350,66884.47,67009.05,314.2821748,37.05842393561884,NaN,NaN,NaN,NaN,NaN,NaN,335.5957768369902
1721658600,67008.25,67123.33,66593.61,66722.6,643.55309347,32.09026773791355,NaN,NaN,32.09026773791355,NaN,NaN,NaN,349.46179277720523
1721660400,66722.6,66927.46,66569.42,66814.82,244.22289995,35.10653775170415,NaN,NaN,NaN,NaN,NaN,NaN,350.07452186454833
1721662200,66811.72,67203.07,66786.69,67073.72,227.28502396,42.78913908654985,NaN,NaN,NaN,NaN,NaN,NaN,354.81062744565236
1721664000,67078.92,67160.84,66874.61,67001.2,274.38116319,41.31373087496108,NaN,NaN,NaN,NaN,NaN,NaN,349.91201119953405
1721665800,67001.19,67329.67,66822.06,67058.6,183.65646593,42.98934292342788,NaN,NaN,NaN,NaN,NaN,NaN,361.1761532567102
1721667600,67060.93,67327.57,67019.12,67307.55,156.27444287,49.69761232158432,NaN,NaN,NaN,NaN,NaN,NaN,357.4099994526604
1721669400,67307.55,67498.31,67275.71,67485.21,167.89175304,53.86925522650107,NaN,NaN,NaN,NaN,NaN,NaN,347.7807137774697
1721671200,67485.22,67697.71,67404.21,67416.95,258.29701978,52.082075943237164,NaN,NaN,NaN,NaN,NaN,NaN,343.90351993622187
1721673000,67426.34,67591.32,67344.76,67472.16,138.27161174,53.427902503082954,NaN,NaN,NaN,NaN,NaN,NaN,336.95041136934975
1721674800,67472.17,67850,67395.6,67707.23,1234.54988852,58.74128348779504,NaN,NaN,NaN,NaN,NaN,NaN,345.33966770011006
1721676600,67707.24,68339.99,67655.86,68276.66,1445.32578628,68.2044976736528,NaN,NaN,NaN,NaN,68.2044976736528,NaN,369.53897715010254
1721678400,68278.26,68317.91,67977.6,67977.61,398.98355363,60.37285576459237,NaN,NaN,NaN,NaN,NaN,NaN,367.4511930679522
1721680200,67977.6,68167.55,67850,68147.34,196.32955152,62.97165984253579,NaN,NaN,NaN,NaN,NaN,NaN,363.8868221345273
1721682000,68147.09,68196,67679.14,67769.31,209.76874145,54.41248900566564,NaN,NaN,NaN,NaN,NaN,NaN,374.81347769634675
1721683800,67767.06,67949.94,67683.6,67878.99,111.24652512,56.26967384301917,NaN,NaN,NaN,NaN,NaN,NaN,367.06537214660744
1721685600,67879,67894.32,67526.23,67634.2,167.69844193,51.251278560174356,NaN,NaN,NaN,NaN,NaN,NaN,367.138559850422
1721687400,67634.2,67763.59,67564.38,67674.47,114.62233997,52.00953836830761,NaN,NaN,NaN,NaN,NaN,NaN,355.1436627182484
1721689200,67674.46,67686.73,67258.17,67468.55,169.52192,47.90610616120316,NaN,NaN,NaN,NaN,NaN,NaN,360.3876868098019
1721691000,67465.28,67638.53,67356.39,67558.22,153.54987567,49.764791183161634,NaN,NaN,NaN,NaN,NaN,NaN,354.79856632338743
1721692800,67560.03,67786.84,67476.96,67615.26,83.79968344,50.96334313362725,NaN,NaN,NaN,NaN,NaN,NaN,351.59009730028765
1721694600,67612.84,67732.47,67500.01,67500.91,218.48778086,48.466825917101744,NaN,NaN,NaN,NaN,NaN,NaN,343.0808046359819
1721696400,67500.92,67519.31,67219.95,67252.23,198.0499277,43.4786467162418,NaN,NaN,43.4786467162418,NaN,NaN,NaN,339.95789001912607
1721698200,67252.23,67469.16,67219.67,67423.1,75.4399768,47.47850147099871,NaN,NaN,NaN,NaN,NaN,NaN,333.49589787490316
1721700000,67423.15,67534.89,67255.1,67426.35,89.82039595,47.55452393237336,NaN,NaN,NaN,NaN,NaN,NaN,329.65976231240967
1721701800,67425.42,67726.69,67410.57,67667.79,80.39573881,52.99749883198069,NaN,NaN,NaN,NaN,52.99749883198069,NaN,328.69263643295153
1721703600,67667.79,67737.69,67555,67609.63,47.10177516,51.60804049799159,NaN,NaN,NaN,NaN,NaN,NaN,318.2638766877409
1721705400,67609.62,67630.79,67455.85,67489.76,62.15029743,48.77003018500669,NaN,NaN,NaN,NaN,NaN,NaN,308.02645692433
1721707200,67490.73,67552.06,67308.48,67367.92,56.21739736,46.00099849195002,NaN,NaN,NaN,NaN,NaN,NaN,303.4231385725922
1721709000,67367.7,67372.85,66939.49,66947.83,191.96818473,37.99160424816587,NaN,NaN,NaN,NaN,NaN,NaN,312.7043429602642
1721710800,66942.46,66967.69,66384.82,66571.65,331.91637433,32.52963075306708,NaN,NaN,NaN,NaN,NaN,NaN,332.0018898916736
1721712600,66566.45,66566.45,66335.2,66447.04,202.8022201,30.942685876769275,NaN,NaN,30.942685876769275,NaN,NaN,NaN,325.17675489941104
1721714400,66445.98,66794.48,66393.43,66698.17,227.00016909,37.5544119409225,NaN,NaN,NaN,NaN,NaN,NaN,330.5962724065962
1721716200,66698.49,66718.75,66465.21,66539.57,144.83335124,35.25848489339958,NaN,NaN,NaN,NaN,NaN,NaN,325.0922529489817
1721718000,66532.66,66665.91,66306.76,66328.44,153.99852555,32.41726445236519,NaN,NaN,NaN,NaN,NaN,NaN,327.5249491669122
1721719800,66329.97,66608.22,66243.96,66580.8,139.91579935,38.7686751354774,NaN,NaN,NaN,NaN,NaN,NaN,330.1488813692753
1721721600,66580.79,66759.16,66522.13,66758.13,112.0686216,42.83420411794712,NaN,NaN,NaN,NaN,NaN,NaN,323.49753270004123
1721723400,66758.25,66999.99,66710.27,66895.13,115.63386741,45.82681865973579,NaN,NaN,NaN,NaN,NaN,NaN,321.08485179289556
1721725200,66894.46,66994.73,66763.67,66989.46,73.77517683,47.85111237761464,NaN,NaN,NaN,NaN,NaN,NaN,314.65450523626
1721727000,66986.89,67169.55,66932.85,66939.26,70.45307002,46.847843461553275,NaN,NaN,NaN,NaN,NaN,NaN,309.0863262908127
1721728800,66937.8,67008.95,66817.7,66994.74,61.25792839,48.14191769515879,NaN,NaN,NaN,NaN,48.14191769515879,NaN,300.6694458414689
1721730600,66993.48,67028.96,66840.76,66865.47,84.69891399,45.37016403651761,NaN,NaN,NaN,NaN,NaN,NaN,292.6359139956506
1721732400,66865.48,66869.38,66452.01,66579.69,94.79532569,39.90085778640326,NaN,NaN,NaN,NaN,NaN,NaN,301.5454915673905
1721734200,66574.66,66768.38,66509.52,66686.21,47.0055945,42.67476387695704,NaN,NaN,NaN,NaN,NaN,NaN,298.4965278840055
1721736000,66686.25,66775.95,66505.28,66525.34,116.35122647,39.694961557868986,NaN,NaN,NaN,NaN,NaN,NaN,296.5089187494336
1721737800,66528.84,66547.41,66384.52,66499.02,425.42918018,39.21252891539779,NaN,NaN,NaN,NaN,NaN,NaN,286.9647102673311
1721739600,66499.03,66631.47,66325,66524.15,190.08049468,39.96279113992709,NaN,NaN,NaN,NaN,NaN,NaN,288.3579452482361
1721741400,66524.13,66756.37,65945.86,66097.31,627.63413315,32.602331032849804,NaN,NaN,32.602331032849804,NaN,NaN,NaN,325.6545205876474
1721743200,66097.14,66998.61,65982.85,66845.56,637.48197626,49.99091913718332,NaN,NaN,NaN,NaN,NaN,NaN,374.94776911710085
1721745000,66843.88,67375.5,66783.86,67250.04,777.03195601,56.52120186858179,NaN,NaN,NaN,NaN,56.52120186858179,NaN,390.4257856087365
1721746800,67250.04,67278.42,66350,66484.04,271.20895127,44.634309434128255,NaN,NaN,NaN,NaN,NaN,NaN,428.8539437795409
1721748600,66484.03,67050,66350,66601.84,87.65415947,46.49781074291796,NaN,NaN,NaN,NaN,NaN,NaN,448.2215192238594
1721750400,66598.71,66795.06,66380.57,66405.45,198.12005428,43.84809967214063,NaN,NaN,NaN,NaN,NaN,NaN,445.81212499358304
1721752200,66405.45,66419.54,65850,65873.67,323.4069039,37.59996023007505,NaN,NaN,NaN,NaN,NaN,NaN,454.6498303511838
1721754000,65873.65,66133.99,65751,66014.25,444.03428538,40.03267308465782,NaN,NaN,NaN,NaN,NaN,NaN,449.5312710403854
1721755800,66010.26,66039.95,65773.16,65952.37,402.37189228,39.30626739499478,NaN,NaN,NaN,NaN,NaN,NaN,436.4783231089288
1721757600,65950.01,66099.99,65780.46,65796.87,355.53946811,37.466461132054974,NaN,NaN,NaN,NaN,NaN,NaN,428.1248714582909
1721759400,65796.88,66128.5,65796.57,65874.31,442.21749781,38.99781415433855,NaN,NaN,NaN,NaN,NaN,NaN,421.2538092112696
1721761200,65873.12,66089.7,65844.65,65993.68,400.37995416,41.38077506334011,NaN,NaN,NaN,NaN,NaN,NaN,408.6678228390362
1721763000,65993.69,65993.69,65444.3,65525,895.66684385,35.514723575991894,NaN,NaN,35.514723575991894,NaN,NaN,NaN,418.71940692196216
1721764800,65532.2,65865.7,65474.46,65590.23,333.45895897,36.856352933107225,NaN,NaN,NaN,NaN,NaN,NaN,416.75659214182184
1721766600,65613.48,66011.68,65565.29,65846.64,153.3297838,41.967469207905246,NaN,NaN,NaN,NaN,NaN,NaN,418.87326413169166
1721768400,65846.64,66040.25,65788.19,65923.18,94.86876272,43.43923781241074,NaN,NaN,NaN,NaN,NaN,NaN,406.9580309794278
1721770200,65925.47,66051,65846.15,65884.8,123.64474787,42.85236496745177,NaN,NaN,NaN,NaN,NaN,NaN,392.5217430523262
1721772000,65887.61,66025.79,65785.06,65833.15,91.03110415,42.02943029554048,NaN,NaN,NaN,NaN,NaN,NaN,381.6794756914455
1721773800,65833.15,66057.8,65828.4,65923.31,137.3226542,44.04930446597243,NaN,NaN,NaN,NaN,NaN,NaN,370.8023702849143
1721775600,65926.74,66052.55,65811.25,65817.99,197.65189281,42.199582180541576,NaN,NaN,NaN,NaN,NaN,NaN,361.55220097884916
1721777400,65820.53,65984.85,65794.19,65939.24,101.53484366,45.05988877982162,NaN,NaN,NaN,NaN,NaN,NaN,349.34561519464586
1721779200,65939.24,66145.57,65888.39,65991.93,100.96941592,46.303427493498845,NaN,NaN,NaN,NaN,NaN,NaN,342.7623569664574
1721781000,66000.08,66000.08,65769.85,65787.9,133.06735296,42.309852858337685,NaN,NaN,NaN,NaN,NaN,NaN,334.724331468853
1721782800,65787.76,66066.34,65781.27,66010.05,80.55840944,47.608294697843874,NaN,NaN,NaN,NaN,NaN,NaN,331.17759350679154
1721784600,66010.04,66118.37,65621.15,65662.43,169.51931997,41.227476146502504,NaN,NaN,NaN,NaN,NaN,NaN,343.0377653991637
1721786400,65663.94,65700,65473,65535.34,176.948209,39.160961790216916,NaN,NaN,39.160961790216916,NaN,NaN,NaN,334.7493535849377
1721788200,65536.95,65932.34,65536.95,65874.09,113.89507736,46.81350293369862,NaN,NaN,NaN,NaN,NaN,NaN,339.19582832887073
1721790000,65871.99,66017.03,65778.15,65996.19,77.59976988,49.28945729567203,NaN,NaN,NaN,NaN,NaN,NaN,332.030412019666
1721791800,65996.19,66111.3,65945.98,66051.72,66.36910393,50.419891813495965,NaN,NaN,NaN,NaN,50.419891813495965,NaN,320.1225254468332
1721793600,66051.28,66082.57,65877.58,65936.23,86.19480445,48.02221454053759,NaN,NaN,NaN,NaN,NaN,NaN,311.8987736292026
1721795400,65936.23,66019.51,65783.43,65858.11,70.8163134,46.414370863985994,NaN,NaN,NaN,NaN,NaN,NaN,306.48314694140254
1721797200,65858.12,65918.98,65613.65,65660.92,66.96683948,42.542409151524176,NaN,NaN,42.542409151524176,NaN,NaN,NaN,306.400779302731
1721799000,65665.2,65841.71,65652,65819.81,41.11062119,46.42096321384659,NaN,NaN,NaN,NaN,NaN,NaN,298.0657236382507
1721800800,65819.8,66003.02,65764.84,65890.79,68.52227748,48.1062041096005,NaN,NaN,NaN,NaN,NaN,NaN,293.78817194980473
1721802600,65890.79,65968.25,65822.2,65896.7,28.05136027,48.252151238948144,NaN,NaN,NaN,NaN,NaN,NaN,283.23544538196177
1721804400,65896.69,66052.66,65866.85,66023.63,31.03828329,51.412712786991975,NaN,NaN,NaN,NaN,NaN,NaN,276.27648499753576
1721806200,66020.01,66080.56,65923.81,66076.96,65.94200146,52.71932761657785,NaN,NaN,NaN,NaN,NaN,NaN,267.73887892628323
1721808000,66076.97,66345.14,66000.8,66185.04,95.41967279,55.34050934878169,NaN,NaN,NaN,NaN,NaN,NaN,273.2103875744056
1721809800,66184.46,66458.74,66167.54,66445.54,56.97639969,60.95856837816222,NaN,NaN,NaN,NaN,NaN,NaN,274.4953598905203
1721811600,66445.54,66498.06,66300,66393.01,62.54444082,59.33755522807818,NaN,NaN,NaN,NaN,NaN,NaN,269.03569132691155
1721813400,66393.02,66467.01,66341.52,66410.11,37.6062864,59.713123391450566,NaN,NaN,NaN,NaN,NaN,NaN,258.7824276607029
1721815200,66408.65,66610.75,66375.73,66415.34,100.86860833,59.83531178240747,NaN,NaN,NaN,NaN,NaN,NaN,257.08511139922444
1721817000,66415.33,66551.49,66360.73,66506.09,40.64462497,61.98957469451778,NaN,NaN,NaN,NaN,NaN,NaN,252.34760344213765
1721818800,66507.92,66579.1,66402.39,66484.96,52.37136554,61.16693703934744,NaN,NaN,NaN,NaN,NaN,NaN,246.9449174819854
1721820600,66483.12,66505.33,66350.01,66378.54,53.0364098,57.05989333297328,NaN,NaN,NaN,NaN,NaN,NaN,240.40028051898693
1721822400,66378.55,66487.08,66347.2,66459.68,53.06309368,59.30359480004768,NaN,NaN,NaN,NaN,NaN,NaN,233.22026048191677
1721824200,66461.11,66593.41,66181.99,66228.71,135.93266311,51.11587443220409,NaN,NaN,51.11587443220409,NaN,NaN,NaN,245.94881330463687
1721826000,66227.52,66814.82,66208.37,66696.01,325.03060511,62.42053376760332,NaN,NaN,NaN,NaN,62.42053376760332,NaN,271.6988980685922
1721827800,66695.51,66944.25,66302,66348.34,395.37823429,52.662786162010605,NaN,NaN,NaN,NaN,NaN,NaN,298.1668339208356
1721829600,66353.42,66909.74,66293.75,66831.34,414.26438795,61.63537314822385,NaN,NaN,NaN,NaN,NaN,NaN,320.86848864077626
1721831400,66829.32,67131.17,66737.12,66760.16,337.92207883,59.83538916397265,NaN,NaN,NaN,NaN,NaN,NaN,326.0957394521496
1721833200,66760.16,66826.23,66164.95,66384.84,294.82677211,51.32421740926984,NaN,NaN,NaN,NaN,NaN,NaN,350.03747234842456
1721835000,66379.68,66504.96,66103.09,66186.67,159.39891748,47.48364326916592,NaN,NaN,47.48364326916592,NaN,NaN,NaN,353.7397957521092
1721836800,66182.29,66370.13,65980,66267.73,201.74601826,49.15950043260577,NaN,NaN,NaN,NaN,NaN,NaN,356.3390960555303
1721838600,66260.78,66503.97,66219.75,66396.12,121.65670302,51.78397917387308,NaN,NaN,NaN,NaN,NaN,NaN,351.18773205156396
1721840400,66403.14,66607.3,66320.08,66559.32,162.59280102,54.96630382043471,NaN,NaN,NaN,NaN,NaN,NaN,346.6186083335952
1721842200,66560.2,66727.68,66520.75,66601.75,137.28381153,55.78340524989395,NaN,NaN,NaN,NaN,55.78340524989395,NaN,336.6408505954808
1721844000,66601.14,66675.18,66277.26,66290.41,196.04825959,48.788210100098,NaN,NaN,NaN,NaN,NaN,NaN,341.0179326958035
1721845800,66290.01,66330.6,65699,65745.93,584.32417242,39.46720269309495,NaN,NaN,39.46720269309495,NaN,NaN,NaN,361.7737946461037
1721847600,65751.3,66041.19,65663.93,66034.88,344.20297402,45.426007321424294,NaN,NaN,NaN,NaN,NaN,NaN,362.8799521713827
1721849400,66034.61,66115.38,65555,65651.94,380.04035884,39.83007736131658,NaN,NaN,NaN,NaN,NaN,NaN,376.9870984448557
1721851200,65654.62,65961.87,65636.6,65823.01,192.08695941,43.19651439152233,NaN,NaN,NaN,NaN,NaN,NaN,373.29301998450813
1721853000,65822.96,66069.9,65815.23,66049.57,103.27373894,47.39427901649137,NaN,NaN,NaN,NaN,NaN,NaN,364.8199471284717
1721854800,66047.78,66069.36,65553.03,65677.06,197.35415731,41.91021663418535,NaN,NaN,NaN,NaN,NaN,NaN,375.6420937621524
1721856600,65677.06,65738.31,65139.01,65635.31,294.88251367,41.33295047289559,NaN,NaN,NaN,NaN,NaN,NaN,391.6176584934269
1721858400,65638.63,65668.8,65331.01,65527.94,142.72444967,39.81413626939971,NaN,NaN,NaN,NaN,NaN,NaN,387.77282574389653
1721860200,65527.93,65547.46,65234.08,65272.2,323.12378354,36.38466611791391,NaN,NaN,NaN,NaN,NaN,NaN,382.4590524764757
1721862000,65276.6,65464.13,65090.61,65334,269.02176593,37.77942220711243,NaN,NaN,NaN,NaN,NaN,NaN,381.82054872815576
1721863800,65334,65419,65272.87,65366.4,59.03932374,38.540219015458476,NaN,NaN,NaN,NaN,NaN,NaN,364.9855095332873
1721865600,65358.86,65606,65257.63,65530.15,107.79242722,42.37521523657684,NaN,NaN,NaN,NaN,42.37521523657684,NaN,363.79868742376703
1721867400,65531.93,65616.28,65429.48,65494.17,83.6353639,41.758641771748096,NaN,NaN,NaN,NaN,NaN,NaN,351.1559240363548
1721869200,65494.18,65506.94,64230.8,64400.36,1031.33361073,28.28480007801906,NaN,NaN,NaN,NaN,NaN,NaN,417.2262151766151
1721871000,64400.36,64530.47,64190.64,64470.01,391.27136225,29.837242982328604,NaN,NaN,NaN,NaN,NaN,NaN,411.6979140925713
1721872800,64465.99,64470.02,64024.78,64203.46,311.31771506,27.393300222528765,NaN,NaN,NaN,NaN,NaN,NaN,414.0937773716732
1721874600,64203.5,64365.46,63864.3,64185.53,373.6713247,27.231717967224625,NaN,NaN,27.231717967224625,NaN,NaN,NaN,420.31279327369623
1721876400,64185.53,64272.64,63958.87,64256.22,157.0872806,29.00963341169674,NaN,NaN,NaN,NaN,NaN,NaN,412.7025937541463
1721878200,64257.36,64267.36,63851.58,64082.22,178.5475293,27.24508683234849,NaN,NaN,NaN,NaN,NaN,NaN,412.9224084859929
1721880000,64083.17,64190.94,63777.33,64088.43,163.91472261,27.414780687010705,NaN,NaN,NaN,NaN,NaN,NaN,412.97152216556486
1721881800,64088.43,64275,64023.81,64204.79,189.74337351,30.677464747665255,NaN,NaN,NaN,NaN,NaN,NaN,401.41569915373896
1721883600,64210.5,64323.17,64030.3,64160.11,382.58114651,30.117652898120127,NaN,NaN,NaN,NaN,NaN,NaN,393.66243492847155
1721885400,64158.3,64282.94,64125.43,64247.26,74.44634625,32.69749290953196,NaN,NaN,NaN,NaN,NaN,NaN,376.7944038621523
1721887200,64247.64,64263.05,64069.01,64131.81,115.40926218,31.061580415958403,NaN,NaN,NaN,NaN,NaN,NaN,363.74051787199863
1721889000,64131.8,64358.5,64069.01,64308.34,96.04690947,36.30885664877672,NaN,NaN,NaN,NaN,NaN,NaN,358.43690945257003
1721890800,64308.34,64341.56,64170.88,64283.67,134.93780546,35.89763707498962,NaN,NaN,NaN,NaN,NaN,NaN,345.02570163452936
1721892600,64288.29,64383.98,64043.86,64111.4,137.91286987,33.0801982411823,NaN,NaN,NaN,NaN,NaN,NaN,344.67529437492027
1721894400,64111.41,64160.92,63850.01,63996.85,225.8882439,31.319927366530777,NaN,NaN,NaN,NaN,NaN,NaN,342.26348763385425
1721896200,63996.01,64399.09,63958.25,64327.67,106.66178638,41.072337576388044,NaN,NaN,NaN,NaN,NaN,NaN,349.3046670885787
1721898000,64329.85,64464.41,64272.01,64441.27,48.88164606,44.01232134935579,NaN,NaN,NaN,NaN,44.01232134935579,NaN,338.09719086796605
1721899800,64441.26,64450.92,64192.96,64287.33,37.94948191,41.02531927904189,NaN,NaN,NaN,NaN,NaN,NaN,332.3731058059684
1721901600,64287.33,64295.95,63956.8,64002.11,58.50258377,36.13236841177374,NaN,NaN,NaN,NaN,NaN,NaN,332.8571696769703
1721903400,64002.12,64173.06,63943.23,64136.85,87.93214435,39.785943375983365,NaN,NaN,NaN,NaN,NaN,NaN,325.4980861286149
1721905200,64136.85,64259.07,64094.95,64253.07,94.64138301,42.82416027041941,NaN,NaN,NaN,NaN,NaN,NaN,313.97107997657116
1721907000,64253.07,64273.32,64069.27,64083.59,73.18427052,39.67993195747399,NaN,NaN,NaN,NaN,NaN,NaN,306.1195742639592
1721908800,64083.59,64305.81,64050.92,64179.99,80.81774456,42.27605049585776,NaN,NaN,NaN,NaN,NaN,NaN,302.4603189593906
1721910600,64179.99,64388.31,63891.81,64106.77,203.38901072,40.83835053078957,NaN,NaN,NaN,NaN,NaN,NaN,316.32029617657696
1721912400,64106.78,64303.17,63901.01,64284.4,201.2210276,45.665806832925746,NaN,NaN,NaN,NaN,NaN,NaN,322.45170359253547
1721914200,64282.49,64358.79,63712.03,64018.57,449.32880374,40.35837842787102,NaN,NaN,NaN,NaN,NaN,NaN,345.6165819073545
1721916000,64018.59,64264.69,63412.46,64226.3,679.94544288,45.67206707594031,NaN,NaN,NaN,NaN,NaN,NaN,381.80325462825795
1721917800,64223.03,64836.18,64154.64,64814.71,524.0099418,57.281860612854395,NaN,NaN,NaN,NaN,NaN,NaN,403.213022154811
1721919600,64814.71,65028.23,64578.35,64657.34,418.67179097,53.9605876566114,NaN,NaN,NaN,NaN,NaN,NaN,406.5463777151819
1721921400,64657.34,64876.9,64514.44,64778.81,117.93657943,56.07751580802692,NaN,NaN,NaN,NaN,NaN,NaN,403.39735073552595
1721923200,64778.74,64997,64612.6,64906.1,143.45175204,58.24423547275728,NaN,NaN,NaN,NaN,NaN,NaN,402.0403971115599
1721925000,64909.24,65171.97,64776.89,64859.14,153.35706623,57.12464845160388,NaN,NaN,NaN,NaN,NaN,NaN,401.54322588930575
1721926800,64861.44,65032.93,64745.3,64790.81,111.20227944,55.45429600180395,NaN,NaN,NaN,NaN,NaN,NaN,393.40656689721226
1721928600,64793.94,65060.7,64740.63,65032.29,139.32336218,59.91516165860345,NaN,NaN,NaN,NaN,59.91516165860345,NaN,388.16824069026853
1721930400,65038.34,65176.73,64799.99,64872.88,187.66513148,55.93315730663493,NaN,NaN,NaN,NaN,NaN,NaN,387.35193778382114
1721932200,64872.52,64944.11,64360.27,64543.2,214.59507509,48.72132226732475,NaN,NaN,48.72132226732475,NaN,NaN,NaN,401.38679937069134
1721934000,64543.2,64989.91,64380.96,64939.11,221.30153757,56.04997479464632,NaN,NaN,NaN,NaN,NaN,NaN,416.2127422727851
1721935800,64939.1,64985.84,64580.15,64663.15,215.57341028,50.61948068899726,NaN,NaN,NaN,NaN,NaN,NaN,415.46111782472866
1721937600,64663.14,64786.04,64401.73,64759.28,189.3342357,52.35133806552442,NaN,NaN,NaN,NaN,NaN,NaN,413.236037980105
1721939400,64759.28,65290,64703.04,65280.79,176.15133065,60.454304972075285,NaN,NaN,NaN,NaN,NaN,NaN,425.6448924100974
1721941200,65276.28,65778.43,65194.61,65555.67,345.52847313,63.935573846459896,NaN,NaN,NaN,NaN,NaN,NaN,436.94311438080416
1721943000,65555.66,65999.99,65415.16,65827.92,235.1855437,67.03121574803052,NaN,NaN,NaN,NaN,NaN,NaN,447.506463353604
1721944800,65827.91,66161.98,65738.36,65817.97,269.79140699,66.80551972163508,NaN,NaN,NaN,NaN,NaN,NaN,445.8002873997748
1721946600,65825.94,65865,65620.26,65626.15,241.91550123,62.44066469673367,NaN,NaN,NaN,NaN,NaN,NaN,431.43883829979126
1721948400,65626.15,65812.77,65603.15,65705.85,181.04261164,63.50753062809388,NaN,NaN,NaN,NaN,NaN,NaN,415.5946355640926
1721950200,65705.86,65810.06,65622.7,65795.42,88.2260689,64.72037437409213,NaN,NaN,NaN,NaN,NaN,NaN,399.29216159522883
1721952000,65795.52,66290.81,65705.6,65980.33,242.53516947,67.14781371135078,NaN,NaN,NaN,NaN,NaN,NaN,412.57200719556903
1721953800,65980.33,66485.65,65884.45,66375.14,195.73343397,71.63540622432181,NaN,NaN,NaN,NaN,NaN,NaN,426.0454352530282
1721955600,66372.48,66560.01,66257.93,66317.07,258.05200961,70.11825592082981,NaN,NaN,NaN,NaN,NaN,NaN,417.1907613063835
1721957400,66317.07,66496.8,66210,66430.35,152.67852886,71.39113628465725,NaN,NaN,NaN,NaN,NaN,NaN,407.87713549878487
1721959200,66430.99,66906.09,66386.23,66854.26,151.87460942,75.58276850708846,NaN,NaN,NaN,NaN,NaN,NaN,415.875911534586
1721961000,66852.5,67182.67,66694.99,67004.73,284.50753178,76.87777833517103,NaN,NaN,NaN,NaN,NaN,NaN,421.00477499640084
1721962800,67003.92,67477.27,66922.06,67096.96,289.64814225,77.65989027618767,NaN,NaN,NaN,NaN,77.65989027618767,NaN,430.59086249665836
1721964600,67092.49,67149.45,66982.57,67027.65,91.47758382,75.59062733718338,NaN,NaN,NaN,NaN,NaN,NaN,411.7543723183249
1721966400,67034.66,67112.25,66890.06,66969.45,102.41123052,73.81210922716313,NaN,NaN,NaN,NaN,NaN,NaN,398.21406000987326
1721968200,66969.52,67079.06,66905.17,67070.08,91.30778842,74.91126265460545,NaN,NaN,NaN,NaN,NaN,NaN,382.1909128663109
1721970000,67071.32,67099.99,66893.32,66978.52,64.71122668,71.95212991707214,NaN,NaN,NaN,NaN,NaN,NaN,369.6537048044314
1721971800,66980.72,67044.55,66854.18,66921.66,76.20692454,70.1002091664875,NaN,NaN,NaN,NaN,NaN,NaN,356.84772588982986
1721973600,66921.67,67047.79,66870,66971.04,95.67872295,70.80303128650547,NaN,NaN,NaN,NaN,NaN,NaN,344.05788832627013
1721975400,66971.34,67162.24,66951.18,67048.99,90.21553221,71.92491555937232,NaN,NaN,NaN,NaN,NaN,NaN,334.5580391601088
1721977200,67053.59,67186.56,66949.17,67139.8,93.46648897,73.21609451405902,NaN,NaN,NaN,NaN,NaN,NaN,327.6174649343867
1721979000,67139.8,67139.8,66887.08,66902.71,103.63172189,64.83263476702135,NaN,NaN,64.83263476702135,NaN,NaN,NaN,322.26764601050206
1721980800,66899.6,67141.12,66899.6,67088.95,114.62946276,67.93825462348825,NaN,NaN,NaN,NaN,NaN,NaN,316.49995700975114
1721982600,67088.96,67150.68,67026.22,67100.47,52.26165906,68.12575947448968,NaN,NaN,NaN,NaN,NaN,NaN,302.7828172233398
1721984400,67096.32,67298.65,67079.72,67288.22,95.75341691,71.09292420681052,NaN,NaN,NaN,NaN,NaN,NaN,296.793330278815
1721986200,67287.79,67498.04,67270.91,67288.19,134.53497259,71.09178540741885,NaN,NaN,NaN,NaN,NaN,NaN,291.8173781160418
1721988000,67288.18,67392.6,67155.67,67383.69,88.38370939,72.59662990541972,NaN,NaN,NaN,NaN,72.59662990541972,NaN,287.89685110775366
1721989800,67383.29,67410.98,67224.21,67292.01,124.42373759,68.889163839616,NaN,NaN,NaN,NaN,NaN,NaN,280.6735046000562
1721991600,67293.61,67343.86,67172.88,67193.24,120.02622239,65.03573025638843,NaN,NaN,65.03573025638843,NaN,NaN,NaN,272.8382542714805
1721993400,67193.24,67366.8,67137.78,67320.84,76.65261334,67.5602823359478,NaN,NaN,NaN,NaN,NaN,NaN,269.70837896637505
1721995200,67320.84,67371.94,67236.7,67339.18,91.95173203,67.9188271536031,NaN,NaN,NaN,NaN,NaN,NaN,260.10349475449146
1721997000,67339.17,67400,67072.66,67312.88,190.98517186,66.7789783312667,NaN,NaN,NaN,NaN,NaN,NaN,264.90610227202757
